# reciters_qw_new.tsv — القرّاءُ الجدد في **ورشٍ وقالون** الذين دخلوا الكتالوج
# بوضع «السورة الكاملة» (‏`ayahCertified:false` · `ayahCoverage:0.0`) وينتظرون
# فهرسةً آية-بآية. وهم **أولويةُ المالك الأولى** (‏ورش وقالون قبل حفص).
#
# المصدر: `catalog/reciters.json` على الدلو — مقروءاً 2026-09-09 ‏02:0xZ:
#   kherkhashi_qalun · maroush_qalun · masarawy_warsh — الثلاثةُ mode=surah cov=0.0
#
# ⛔ والرابطُ **ليس مخمَّناً**: `probe_new_reciter.py:242` يبني عناوينَه
#    `base.rstrip("/") + f"/{s:03d}.mp3"`، وبها مرّ الحارسُ الأوّل 114/114
#    لكلٍّ من الثلاثة (‏`state/newreciters/<id>.probe.json` على الدلو).
#
# ⛔ والعمودُ الرابع **وزنٌ لا نطاقُ سور**: `run_shard.sh:270` يمرّر «1-114»
#    دائماً، والعمودُ يُقرأ في `assign_shard.py` لموازنة الشرائح وحدها.
#    `34308529111` كانت **معلَّقةً لم تبدأ** فدمجُهم فيها خسارتُه صفر.
rajab_qalun	qalun	https://archive.org/download/Quran-Qaloon-sheikh-Ahmad-bensalah-Rajab/{surah:03d}.mp3	4
qeryo_qalun	qalun	https://archive.org/download/vy2018_gmail_v002_20180811/{surah:03d}.mp3	4
saber_qalun	qalun	https://archive.org/download/qaloonsaber4/{surah:03d}.mp3	4
rabbani_warsh	warsh	https://archive.org/download/alfirdwsiy1433_35686535653683658668356566586356gmail_002/{surah:03d}.mp3	4
sultani_warsh	warsh	https://archive.org/download/Al-Quran_Warsh_tilawat_Moftah_Assultany/{surah:03d}.mp3	4
asali_warsh	warsh	https://archive.org/download/mohammad---3aref--al3asaly--by--warsh--mp3--full--mushaf--quran--114--sora---f/{surah:03d}.mp3	4
# ── أُضيفوا 2026-09-09 ‏05:4xZ: دخلوا الكتالوجَ في هذه الدورة بعد أن رفع
#    الحارسُ الخامسُ المعايَرُ حبسَهم (‏إيداع e88a2bb8 · مزامنة 0231aa0).
# ⛔ وقوالبُهم **مقيسةٌ من جدول الأسماء لا مخمَّنة**: 0 مخالفةً في 114 لكلٍّ.
#    و`shaykhna_qalun` وحدَه بلا قالب (`001 الفاتحة.mp3` — اسمُ السورة داخلَه)
#    فيبقى خارجَ الموجة حتى يقرأ الأنبوبُ `files` من الكتالوج، كـ`fakhfakh_qalun`.
chahboun_warsh	warsh	https://archive.org/download/128--kb---altazy--mohammad--shahboon---by--rewayt--warsh--mp3--full--mushaf--q/ar_{surah:03d}_Tazi_Mohammed_Chahboun_Warsh.mp3	4
rakbawi_qalun	qalun	https://archive.org/download/128-kb---mo7ammad---ayyoob--alrakbawy---by--qaloon----mp3--full--mushaf--quran/{surah:03d}_.mp3	4
jelmam_qalun	qalun	https://archive.org/download/256--kb--ahmad--jelmam--by---qaloon----mp3--full--mushaf--quran--114--sora---/{surah:03d}.mp3	4
# ── وأُضيف 2026-09-09 ‏05:4xZ: `kentaoui_warsh` دخل بعد سبرٍ ثانٍ ردّ 114/114
#    (كان 113 بشاذٍّ 500 لا 404). والقالبُ مقيسٌ: 0 مخالفةً في 114.
kentaoui_warsh	warsh	https://archive.org/download/128--kb---mohammad--alkentawy----by--rewayt--warsh--mp3--full--mushaf--quran--/ar_{surah:03d}_Mohammed_El_Kantaoui_Warsh.mp3	4
# ⛔ وهذان صفّان **بلا `{surah}`**: أساسُهما **مجلَّدٌ** لا قالب، وأسماءُ ملفّاتهما
#    تُقرأ من جدول `files` في الكتالوج (`batch_run.py:catalog_files`) — لأنّ
#    مضيفَيهما لا يرقّمان (`001 الفاتحة.mp3` و`001Al-fatiha.mp3`). قِيس بـHEAD
#    2026-09-09 ‏06:2xZ: س1 وس60 وس114 لـshaykhna و س1 وس114 لـfakhfakh — 200 كلُّها.
fakhfakh_qalun	qalun	https://archive.org/download/48--kb--alhady--bn--altaher--alfakhfakh--by---qaloon---mp3--full--mushaf--qura/	4
shaykhna_qalun	qalun	https://archive.org/download/4666666666666666666666666694696496433_gmail_002/	4
# ── وأُضيف ستّةٌ 2026-09-09 ‏05:5xZ: أُعيد سبرُهم بالشاهد المقيس بعد أن كانت
#    أحكامُهم بالشاهد الميّت (`96,106,107`) أو بالحدّ المطلق القديم.
#    كلُّهم **114/114** ومضيفوهم **مرقِّمون** (‏`names` فارغةٌ في المسبار).
janaini_qalun	qalun	https://archive.org/download/Al-Quran_Qaloon_tilawat_Aljanaini/{surah:03d}.mp3	4
magdi_qalun	qalun	https://archive.org/download/Al-Quran_Qaloon_tilawat_Magdi_Salem/{surah:03d}.mp3	4
suhaim_qalun	qalun	https://archive.org/download/Al-Quran_Qaloon_tilawat_Mohammed_Sahim/{surah:03d}.mp3	4
gardeli_qalun	qalun	https://archive.org/download/Al-Quran_Qaloon_tilawat_Jawhar_Gardeli/{surah:03d}.mp3	4
noah_qalun	qalun	https://archive.org/download/Al-Quran_Qaloon_tilawat_Yousuf_Nooh_Ahmad/{surah:03d}.mp3	4
wahrani_warsh	warsh	https://archive.org/download/Al-Quran_tilawat_Mansour_Al-Wahrani/{surah:03d}.mp3	4
# ── وأُضيف 2026-09-09 ‏07:3xZ: `kholti_warsh` بعد **سبرٍ رابع**. الأسبارُ
#    الثلاثةُ السابقة أخرجت شاذّاً مختلفاً في كلٍّ (س9 · س75 · س94) ورمزُه
#    500 لا 404 ⇒ عطبُ خادمٍ لحظيّ لا غيابٌ حقيقيّ. والرابعُ **114/114**،
#    وورشٌ يفوز في الشهود الثلاثة (0.7307·0.7341·0.6569 مقابل حفصٍ أدنى).
kholti_warsh	warsh	https://archive.org/download/Tilawa.org_002/{surah:03d}.mp3	4
